Timestamp,RequestName,Total,OK,KO,KO_Percent,Reqs_Per_Sec,Min,p50,p75,p95,p99,Max,Mean,StdDev
2025-12-06T04:30:49.409810986,"Get Medication by UUID",6160,6160,-,0,0.55,0,1,2,5,9,42,2,2
2025-12-06T04:30:49.409810986,"Get Medication by UUID Redirect 1",6160,6160,-,0,0.55,1,2,4,10,33,45,3,3
2025-12-06T04:30:49.409810986,"Search Medication by Code Redirect 1",6160,6160,-,0,0.55,1,2,3,9,20,51,3,3
2025-12-06T04:30:49.409810986,"Search Medication by Code",6160,6160,-,0,0.55,0,1,2,5,18,27,1,2
2025-12-06T04:30:49.409810986,"Get Locations Search Set",4294,4294,-,0,0.38,0,1,1,6,38,49,1,2
2025-12-06T04:30:49.409810986,"Get Locations Search Set Redirect 1",4294,4294,-,0,0.38,1,2,3,10,83,113,3,4
2025-12-06T04:30:49.409810986,"Change the session location",4294,4294,-,0,0.38,0,1,1,4,10,36,1,2
2025-12-06T04:30:49.409810986,"Change the session location Redirect 1",4294,4294,-,0,0.38,1,2,3,9,41,81,3,3
2025-12-06T04:30:49.409810986,"Get service concept set",4274,4274,-,0,0.38,0,1,2,17,71,1377,3,31
2025-12-06T04:30:49.409810986,"Get service concept set Redirect 1",4274,-,4274,100,0.38,1,2,3,11,56,85,3,4
2025-12-06T04:30:49.409810986,"Submit new Service queue",4274,4274,-,0,0.38,0,1,2,6,18,112,2,3
2025-12-06T04:30:49.409810986,"Submit new Service queue Redirect 1",4274,-,4274,100,0.38,1,2,4,9,25,91,4,4
2025-12-06T04:30:49.409810986,"Save a clinical form",2072,2072,-,0,0.18,0,1,2,6,112,1305,4,42
2025-12-06T04:30:49.409810986,"Save a clinical form Redirect 1",2072,2072,-,0,0.18,1,2,4,9,57,101,3,5
2025-12-06T04:30:49.409810986,"Edit patient details",4796,4796,-,0,0.42,0,1,2,7,145,1574,4,47
2025-12-06T04:30:49.409810986,"Edit patient details Redirect 1",4796,4796,-,0,0.42,1,2,4,12,65,91,3,4
2025-12-06T04:30:49.409810986,"Check Appointment Conflicts",2411,2411,-,0,0.21,0,1,2,6,128,780,2,16
2025-12-06T04:30:49.409810986,"Check Appointment Conflicts Redirect 1",2411,2411,-,0,0.21,1,2,3,9,24,92,3,4
2025-12-06T04:30:49.409810986,"Create Appointment",2411,2411,-,0,0.21,0,1,1,5,18,60,1,2
2025-12-06T04:30:49.409810986,"Create Appointment Redirect 1",2411,-,2411,100,0.21,1,2,3,9,50,64,3,3
2025-12-06T04:30:49.409810986,"Submit transition request",4274,4274,-,0,0.38,0,1,2,7,61,1399,3,25
2025-12-06T04:30:49.409810986,"Submit transition request Redirect 1",4274,4274,-,0,0.38,1,2,3,9,25,105,3,4
2025-12-06T04:30:49.409810986,"Get Patient Encounters",2072,2072,-,0,0.18,0,1,1,5,31,41,1,2
2025-12-06T04:30:49.409810986,"Get Patient Encounters Redirect 1",2072,2072,-,0,0.18,1,2,4,9,27,42,3,3
2025-12-06T04:30:49.409810986,"Get Lab Results of Patient",4144,4144,-,0,0.37,0,1,1,4,16,33,1,2
2025-12-06T04:30:49.409810986,"Get Lab Results of Patient Redirect 1",4144,-,4144,100,0.37,1,2,3,7,34,50,3,3
2025-12-06T04:30:49.409810986,"Generate OMRS Identifier",3677,3677,-,0,0.33,0,1,2,6,71,1554,3,33
2025-12-06T04:30:49.409810986,"Generate OMRS Identifier Redirect 1",3677,-,3677,100,0.33,1,2,3,10,45,63,3,3
2025-12-06T04:30:49.409810986,"Get Alkaline concept details",5898,5898,-,0,0.52,0,1,2,7,61,1543,3,30
2025-12-06T04:30:49.409810986,"Get Alkaline concept details Redirect 1",5898,5898,-,0,0.52,1,2,4,10,22,78,3,4
2025-12-06T04:30:49.409810986,"Update the Lab Order Completion",5898,5898,-,0,0.52,0,1,2,5,17,69,1,2
2025-12-06T04:30:49.409810986,"Get Visits With Diagnoses and Notes (new endpoint)",2072,2072,-,0,0.18,0,1,2,6,34,393,2,12
2025-12-06T04:30:49.409810986,"Update the Lab Order Completion Redirect 1",5898,5898,-,0,0.52,1,2,3,8,21,80,3,4
2025-12-06T04:30:49.409810986,"Get Visits With Diagnoses and Notes (new endpoint) Redirect 1",2072,2072,-,0,0.18,1,2,3,9,22,49,3,3
2025-12-06T04:30:49.409810986,"Discontinue the drug order",6160,6160,-,0,0.55,0,1,2,6,18,86,2,2
2025-12-06T04:30:49.409810986,"Discontinue the drug order Redirect 1",6160,6160,-,0,0.55,1,2,4,9,43,116,4,4
2025-12-06T04:30:49.409810986,"Get Drug Orders except the cancelled and expired",2072,2072,-,0,0.18,0,1,2,7,33,318,2,8
2025-12-06T04:30:49.409810986,"Get Drug Orders except the cancelled and expired Redirect 1",2072,2072,-,0,0.18,1,2,4,9,24,72,3,4
2025-12-06T04:30:49.409810986,"Get Drug Orders except the discontinued orders",2072,2072,-,0,0.18,0,1,1,4,11,18,1,2
2025-12-06T04:30:49.409810986,"Get Drug Orders except the discontinued orders Redirect 1",2072,2072,-,0,0.18,1,2,3,9,21,53,3,3
2025-12-06T04:30:49.409810986,"Get Observation Tree Details",6216,6216,-,0,0.55,0,1,2,5,44,1068,2,20
2025-12-06T04:30:49.409810986,"Get Observation Tree Details Redirect 1",6216,6216,-,0,0.55,1,2,3,9,61,139,3,4
2025-12-06T04:30:49.409810986,"Search for Condition",4144,4144,-,0,0.37,0,1,2,5,22,114,2,3
2025-12-06T04:30:49.409810986,"Search for Condition Redirect 1",4144,4144,-,0,0.37,1,2,3,10,60,85,3,3
2025-12-06T04:30:49.409810986,"Get Immunizations of Patient",4144,4144,-,0,0.37,0,1,2,5,35,1103,2,17
2025-12-06T04:30:49.409810986,"Get Immunizations of Patient Redirect 1",4144,4144,-,0,0.37,1,2,3,10,116,152,3,4
2025-12-06T04:30:49.409810986,"Get all immunizations",2072,2072,-,0,0.18,0,1,1,4,15,46,1,2
2025-12-06T04:30:49.409810986,"Get all immunizations Redirect 1",2072,2072,-,0,0.18,1,2,3,10,36,45,3,3
2025-12-06T04:30:49.409810986,"Submit Patient immunization",2072,2072,-,0,0.18,0,1,2,5,17,39,2,3
2025-12-06T04:30:49.409810986,"Submit Patient immunization Redirect 1",2072,2072,-,0,0.18,1,2,4,8,17,44,3,3
2025-12-06T04:30:49.409810986,"Get Attachments of Patient",4144,4144,-,0,0.37,0,1,2,5,33,1143,2,18
2025-12-06T04:30:49.409810986,"Get Attachments of Patient Redirect 1",4144,4144,-,0,0.37,1,2,4,10,49,78,3,3
2025-12-06T04:30:49.409810986,"Get Allowed File Extensions",2072,2072,-,0,0.18,0,1,2,4,9,26,1,2
2025-12-06T04:30:49.409810986,"Get Allowed File Extensions Redirect 1",2072,2072,-,0,0.18,1,2,3,9,39,61,3,3
2025-12-06T04:30:49.409810986,"Get Programs",4144,4144,-,0,0.37,0,1,2,5,50,1031,2,23
2025-12-06T04:30:49.409810986,"Get Programs Redirect 1",4144,4144,-,0,0.37,1,2,4,10,51,79,3,3
2025-12-06T04:30:49.409810986,"Add new program to patient Redirect 1",2072,-,2072,100,0.18,1,2,3,10,39,54,3,3
2025-12-06T04:30:49.409810986,"Add new program to patient",2072,2072,-,0,0.18,0,1,1,5,23,29,1,2
2025-12-06T04:30:49.409810986,"Upload Attachment Request",2072,2072,-,0,0.18,3,6,8,14,71,960,8,24
2025-12-06T04:30:49.409810986,"Upload Attachment Request Redirect 1",2072,2072,-,0,0.18,1,2,4,12,71,116,4,4
2025-12-07T04:42:43.041151542,"Login",44670,44670,-,0,3.96,0,1,2,5,9,1463,2,7
2025-12-07T04:42:43.041151542,"Login Redirect 1",44670,-,44670,100,3.96,1,2,4,8,16,214,3,3
2025-12-07T04:42:43.041151542,"Get locations",51034,51034,-,0,4.52,0,1,2,5,18,1763,2,15
2025-12-07T04:42:43.041151542,"Get locations Redirect 1",51034,51033,1,0,4.52,1,2,4,9,17,166,3,3
2025-12-07T04:42:43.041151542,"Select Location",44670,44670,-,0,3.96,0,1,2,6,23,1721,2,20
2025-12-07T04:42:43.041151542,"Select Location Redirect 1",44670,44667,3,0.01,3.96,1,2,4,9,16,92,3,3
2025-12-07T04:42:43.041151542,"Get Address Template",53142,53142,-,0,4.71,0,1,2,4,9,1112,2,8
2025-12-07T04:42:43.041151542,"Get Address Template Redirect 1",53142,53141,1,0,4.71,1,2,4,8,16,216,3,3
2025-12-07T04:42:43.041151542,"Get Relationship Types",53142,53142,-,0,4.71,0,1,2,4,7,57,1,2
2025-12-07T04:42:43.041151542,"Get Relationship Types Redirect 1",53142,53142,-,0,4.71,1,2,4,8,17,173,3,3
2025-12-07T04:42:43.041151542,"Get Appointments for Specific Date",44670,44670,-,0,3.96,0,1,2,4,7,54,1,2
2025-12-07T04:42:43.041151542,"Get Appointments for Specific Date Redirect 1",44670,44670,-,0,3.96,1,2,3,8,15,61,3,3
2025-12-07T04:42:43.041151542,"Get Module Information",59040,59040,-,0,5.23,0,1,2,4,8,57,1,2
2025-12-07T04:42:43.041151542,"Get Module Information Redirect 1",59040,59040,-,0,5.23,1,2,3,8,16,65,3,3
2025-12-07T04:42:43.041151542,"Get Patient Identifier Types",53142,53142,-,0,4.71,0,1,2,4,7,62,1,2
2025-12-07T04:42:43.041151542,"Get Patient Identifier Types Redirect 1",53142,53142,-,0,4.71,1,2,3,8,15,60,3,3
2025-12-07T04:42:43.041151542,"Get Primary Identifier Term Mapping",96417,96417,-,0,8.54,0,1,2,4,9,1630,1,6
2025-12-07T04:42:43.041151542,"Get Primary Identifier Term Mapping Redirect 1",96417,96417,-,0,8.54,1,2,4,8,17,81,3,3
2025-12-07T04:42:43.041151542,"Get Identifier Source",97812,97812,-,0,8.67,0,1,1,4,7,59,1,2
2025-12-07T04:42:43.041151542,"Get Identifier Source Redirect 1",97812,97812,-,0,8.67,1,2,3,7,14,62,3,3
2025-12-07T04:42:43.041151542,"Get Locations by Tag and Query",66290,66290,-,0,5.87,0,1,2,4,8,730,1,5
2025-12-07T04:42:43.041151542,"Get Locations by Tag and Query Redirect 1",66290,66290,-,0,5.87,1,2,3,8,15,80,3,3
2025-12-07T04:42:43.041151542,"Get Visits",47081,47081,-,0,4.17,0,1,1,4,7,58,1,2
2025-12-07T04:42:43.041151542,"Get Visits Redirect 1",47081,47081,-,0,4.17,1,2,3,8,14,63,3,3
2025-12-07T04:42:43.041151542,"Get Auto Generation Options",53142,53142,-,0,4.71,0,1,1,4,7,48,1,2
2025-12-07T04:42:43.041151542,"Get Auto Generation Options Redirect 1",53142,53142,-,0,4.71,1,2,3,8,14,70,3,3
2025-12-07T04:42:43.041151542,"Get Queue Entry",59906,59906,-,0,5.31,0,1,2,4,7,1831,1,8
2025-12-07T04:42:43.041151542,"Get Queue Entry Redirect 1",59906,59906,-,0,5.31,1,2,3,8,15,71,3,3
2025-12-07T04:42:43.041151542,"Get Visit Types",27518,27518,-,0,2.44,0,1,2,7,46,1832,2,22
2025-12-07T04:42:43.041151542,"Get Visit Types Redirect 1",27518,27518,-,0,2.44,1,2,4,9,25,226,3,4
2025-12-07T04:42:43.041151542,"Get Current Visit of Patient",46656,46656,-,0,4.13,0,1,2,5,11,1339,2,10
2025-12-07T04:42:43.041151542,"Get Current Visit of Patient Redirect 1",46656,46656,-,0,4.13,1,2,4,10,24,102,3,3
2025-12-07T04:42:43.041151542,"Get Visits of Patient",48726,48726,-,0,4.32,0,1,2,5,9,55,1,2
2025-12-07T04:42:43.041151542,"Get Visits of Patient Redirect 1",48726,48726,-,0,4.32,1,2,4,9,18,212,3,4
2025-12-07T04:42:43.041151542,"Get Program Enrollments of Patient",31317,31317,-,0,2.78,0,1,2,4,9,54,1,2
2025-12-07T04:42:43.041151542,"Get Program Enrollments of Patient Redirect 1",31317,31317,-,0,2.78,1,2,3,8,18,203,3,3
2025-12-07T04:42:43.041151542,"Get Visit Queue Entry",38998,38998,-,0,3.46,0,1,1,4,9,59,1,2
2025-12-07T04:42:43.041151542,"Get Visit Queue Entry Redirect 1",38998,38998,-,0,3.46,1,2,3,8,16,63,3,3
2025-12-07T04:42:43.041151542,"Get Appointments of a Patient",27177,27177,-,0,2.41,0,1,1,4,20,1282,1,8
2025-12-07T04:42:43.041151542,"Get Appointments of a Patient Redirect 1",27177,27177,-,0,2.41,1,2,3,8,24,57,3,3
2025-12-07T04:42:43.041151542,"Get Patient Summary Data",44582,44582,-,0,3.95,0,1,2,5,13,1322,2,10
2025-12-07T04:42:43.041151542,"Get Patient Summary Data Redirect 1",44582,-,44582,100,3.95,1,2,4,8,16,214,3,3
2025-12-07T04:42:43.041151542,"Get Active Visits of Patient",70781,70781,-,0,6.27,0,1,2,5,13,1487,2,8
2025-12-07T04:42:43.041151542,"Get Active Visits of Patient Redirect 1",70781,70781,-,0,6.27,1,2,4,9,20,163,3,3
2025-12-07T04:42:43.041151542,"Get isVisitsEnabled",30976,30976,-,0,2.75,0,1,2,4,11,63,1,2
2025-12-07T04:42:43.041151542,"Get isVisitsEnabled Redirect 1",30976,30976,-,0,2.75,1,2,4,9,19,69,3,3
2025-12-07T04:42:43.041151542,"Get the status of patient death",42512,42512,-,0,3.77,0,1,2,4,15,70,1,2
2025-12-07T04:42:43.041151542,"Get the status of patient death Redirect 1",42512,42512,-,0,3.77,1,2,4,8,16,89,3,3
2025-12-07T04:42:43.041151542,"Get all the constraints on the vital concepts",30976,30976,-,0,2.75,0,1,2,4,8,54,1,2
2025-12-07T04:42:43.041151542,"Get all the constraints on the vital concepts Redirect 1",30976,30976,-,0,2.75,1,2,4,8,21,55,3,3
2025-12-07T04:42:43.041151542,"Get Patient Observations",76620,76620,-,0,6.79,0,1,2,4,8,900,1,4
2025-12-07T04:42:43.041151542,"Get Patient Observations Redirect 1",76620,76620,-,0,6.79,1,2,4,8,16,178,3,3
2025-12-07T04:42:43.041151542,"Get Patient Conditions",29011,29011,-,0,2.57,0,1,1,4,16,153,1,2
2025-12-07T04:42:43.041151542,"Get Patient Conditions Redirect 1",29011,29011,-,0,2.57,1,2,3,9,22,88,3,3
2025-12-07T04:42:43.041151542,"Get Active Orders",24871,24871,-,0,2.2,0,1,1,4,11,61,1,2
2025-12-07T04:42:43.041151542,"Get Active Orders Redirect 1",24871,24871,-,0,2.2,1,2,3,8,25,155,3,3
2025-12-07T04:42:43.041151542,"Submit Visit Form",25107,25107,-,0,2.23,0,1,2,6,31,1784,2,18
2025-12-07T04:42:43.041151542,"Submit Visit Form Redirect 1",25107,-,25107,100,2.23,1,2,4,9,23,88,3,3
2025-12-07T04:42:43.041151542,"Get Admission Location Info",8588,8588,-,0,0.76,0,1,2,7,22,51,2,3
2025-12-07T04:42:43.041151542,"Get Admission Location Info Redirect 1",8588,8588,-,0,0.76,1,2,4,9,22,52,3,3
2025-12-07T04:42:43.041151542,"Get Admission Info",8588,8588,-,0,0.76,0,1,1,5,31,53,1,2
2025-12-07T04:42:43.041151542,"Get Admission Info Redirect 1",8588,-,8588,100,0.76,1,2,3,9,21,59,3,3
2025-12-07T04:42:43.041151542,"Get Inpatient Request",8588,8588,-,0,0.76,0,1,2,6,12,51,2,2
2025-12-07T04:42:43.041151542,"Get Inpatient Request Redirect 1",8588,-,8588,100,0.76,1,3,4,10,21,50,4,3
2025-12-07T04:42:43.041151542,"Get Patients",10980,10980,-,0,0.97,0,1,2,7,22,190,2,3
2025-12-07T04:42:43.041151542,"Get Patients Redirect 1",10980,-,10980,100,0.97,1,2,4,10,28,261,3,4
2025-12-07T04:42:43.041151542,"Get Order Types",6159,6159,-,0,0.55,0,1,2,8,52,1523,2,23
2025-12-07T04:42:43.041151542,"Get Order Types Redirect 1",6159,6159,-,0,0.55,1,2,4,11,98,133,3,4
2025-12-07T04:42:43.041151542,"Get Locations That Support Visits",13391,13391,-,0,1.19,0,1,2,4,9,54,1,2
2025-12-07T04:42:43.041151542,"Get Locations That Support Visits Redirect 1",13391,13391,-,0,1.19,1,2,4,8,24,206,3,3
2025-12-07T04:42:43.041151542,"Get Beds for Patient",8588,8588,-,0,0.76,0,1,2,5,15,43,2,2
2025-12-07T04:42:43.041151542,"Get Beds for Patient Redirect 1",8588,8588,-,0,0.76,1,2,4,9,20,54,3,3
2025-12-07T04:42:43.041151542,"Save Ward Encounter",21470,21470,-,0,1.9,0,1,2,5,20,113,2,2
2025-12-07T04:42:43.041151542,"Save Ward Encounter Redirect 1",21470,21470,-,0,1.9,1,2,3,9,27,186,3,3
2025-12-07T04:42:43.041151542,"Save Vitals",5948,5948,-,0,0.53,0,1,2,7,56,994,2,20
2025-12-07T04:42:43.041151542,"Save Vitals Redirect 1",5948,5948,-,0,0.53,1,2,4,11,72,131,3,4
2025-12-07T04:42:43.041151542,"Search for Drug",12318,12318,-,0,1.09,0,1,2,4,8,41,1,2
2025-12-07T04:42:43.041151542,"Search for Drug Redirect 1",12318,12318,-,0,1.09,1,2,4,9,18,56,3,3
2025-12-07T04:42:43.041151542,"Save Drug Order",6159,6159,-,0,0.55,0,1,2,4,9,49,1,2
2025-12-07T04:42:43.041151542,"Save Drug Order Redirect 1",6159,-,6159,100,0.55,1,2,4,10,43,57,3,3
2025-12-07T04:42:43.041151542,"Get Vitals concept reference ranges",8588,8588,-,0,0.76,0,1,1,5,30,40,1,2
2025-12-07T04:42:43.041151542,"Get Vitals concept reference ranges Redirect 1",8588,8588,-,0,0.76,1,2,3,8,24,51,3,3
2025-12-07T04:42:43.041151542,"Get Transfer Locations configuration data",8588,8588,-,0,0.76,0,1,2,5,18,985,2,14
2025-12-07T04:42:43.041151542,"Get Transfer Locations configuration data Redirect 1",8588,8588,-,0,0.76,1,2,4,8,18,114,3,3
2025-12-07T04:42:43.041151542,"Get Transferable locations",8588,8588,-,0,0.76,0,1,1,4,12,45,1,2
2025-12-07T04:42:43.041151542,"Get Transferable locations Redirect 1",8588,8588,-,0,0.76,1,2,3,8,19,55,3,3
2025-12-07T04:42:43.041151542,"Get the details of a orderType",5898,5898,-,0,0.52,0,1,2,4,22,61,1,2
2025-12-07T04:42:43.041151542,"Get All Form Encounters",2070,2070,-,0,0.18,0,1,2,4,21,43,1,2
2025-12-07T04:42:43.041151542,"Get All Form Encounters Redirect 1",2070,2070,-,0,0.18,1,2,3,10,94,192,3,5
2025-12-07T04:42:43.041151542,"Get the details of a orderType Redirect 1",5898,5898,-,0,0.52,1,2,4,9,13,62,3,3
2025-12-07T04:42:43.041151542,"Get all Lab order details",5898,5898,-,0,0.52,0,1,2,4,9,39,1,2
2025-12-07T04:42:43.041151542,"Get All Forms",2070,2070,-,0,0.18,0,1,2,4,14,27,1,2
2025-12-07T04:42:43.041151542,"Get all Lab order details Redirect 1",5898,5898,-,0,0.52,1,2,3,8,86,155,3,3
2025-12-07T04:42:43.041151542,"Get All Forms Redirect 1",2070,2070,-,0,0.18,1,2,3,8,28,54,3,3
2025-12-07T04:42:43.041151542,"Add a lab order",5898,5898,-,0,0.52,0,1,1,4,13,40,1,2
2025-12-07T04:42:43.041151542,"Add a lab order Redirect 1",5898,-,5898,100,0.52,1,2,3,9,28,77,3,3
2025-12-07T04:42:43.041151542,"Get Allergies of Patient",5948,5948,-,0,0.53,0,1,2,6,48,1770,2,23
2025-12-07T04:42:43.041151542,"Get Allergies of Patient Redirect 1",5948,5948,-,0,0.53,1,2,4,9,26,149,3,4
2025-12-07T04:42:43.041151542,"Get Drug Allergens",5948,5948,-,0,0.53,0,1,2,4,11,58,1,2
2025-12-07T04:42:43.041151542,"Get Drug Allergens Redirect 1",5948,5948,-,0,0.53,1,2,3,9,32,211,3,4
2025-12-07T04:42:43.041151542,"Get Environment Allergens",5948,5948,-,0,0.53,0,1,1,4,11,45,1,2
2025-12-07T04:42:43.041151542,"Get Environment Allergens Redirect 1",5948,5948,-,0,0.53,1,2,4,8,22,48,3,3
2025-12-07T04:42:43.041151542,"Get Food Allergens",5948,5948,-,0,0.53,0,1,1,4,11,43,1,2
2025-12-07T04:42:43.041151542,"Get Food Allergens Redirect 1",5948,5948,-,0,0.53,1,2,3,9,27,60,3,3
2025-12-07T04:42:43.041151542,"Get Allergic Reactions Allergens",5948,5948,-,0,0.53,0,1,1,5,16,20,1,1
2025-12-07T04:42:43.041151542,"Get Allergic Reactions Allergens Redirect 1",5948,5948,-,0,0.53,1,2,3,8,21,57,3,3
2025-12-07T04:42:43.041151542,"Get medication request encounters",18477,18477,-,0,1.64,0,1,2,6,30,1232,2,10
2025-12-07T04:42:43.041151542,"Get medication request encounters Redirect 1",18477,-,18477,100,1.64,1,2,4,10,18,136,3,3
2025-12-07T04:42:43.041151542,"Get all patient lists",20572,20572,-,0,1.82,0,1,2,5,23,1134,2,10
2025-12-07T04:42:43.041151542,"Get all patient lists Redirect 1",20572,20572,-,0,1.82,1,2,4,9,17,164,3,4
2025-12-07T04:42:43.041151542,"Get All Appointment Services(full)",7233,7233,-,0,0.64,0,1,2,5,12,47,2,2
2025-12-07T04:42:43.041151542,"Get All Appointment Services(full) Redirect 1",7233,7233,-,0,0.64,1,2,4,10,29,62,3,3
2025-12-07T04:42:43.041151542,"Get all appointments for a specific day",4822,4822,-,0,0.43,0,1,2,5,24,40,1,2
2025-12-07T04:42:43.041151542,"Get all appointments for a specific day Redirect 1",4822,4822,-,0,0.43,1,2,4,9,23,63,3,3
2025-12-07T04:42:43.041151542,"Get all appointment summaries",4822,4822,-,0,0.43,0,1,2,4,9,45,1,2
2025-12-07T04:42:43.041151542,"Get all appointment summaries Redirect 1",4822,4822,-,0,0.43,1,2,4,8,23,40,3,3
2025-12-07T04:42:43.041151542,"Get Appointment By Status",19288,19288,-,0,1.71,0,1,2,4,10,70,1,2
2025-12-07T04:42:43.041151542,"Get Appointment By Status Redirect 1",19288,19288,-,0,1.71,1,2,3,9,22,55,3,3
2025-12-07T04:42:43.041151542,"Get Person Attribute Type",8472,8472,-,0,0.75,0,1,1,4,7,55,1,2
2025-12-07T04:42:43.041151542,"Get all default appointment services",4822,4822,-,0,0.43,0,1,1,4,11,54,1,2
2025-12-07T04:42:43.041151542,"Get Person Attribute Type Redirect 1",8472,8472,-,0,0.75,1,2,3,9,23,51,3,3
2025-12-07T04:42:43.041151542,"Get all default appointment services Redirect 1",4822,4822,-,0,0.43,1,2,3,8,17,50,3,3
2025-12-07T04:42:43.041151542,"Get all visits of the given location with date",4822,4822,-,0,0.43,0,1,1,5,19,36,1,2
2025-12-07T04:42:43.041151542,"Get all visits of the given location with date Redirect 1",4822,4822,-,0,0.43,1,2,3,7,15,67,3,3
2025-12-07T04:42:43.041151542,"Get Ordered Address Hierarchy Levels",8472,8472,-,0,0.75,0,1,1,5,10,43,1,2
2025-12-07T04:42:43.041151542,"Get Ordered Address Hierarchy Levels Redirect 1",8472,8472,-,0,0.75,1,2,3,7,20,61,3,3
2025-12-07T04:42:43.041151542,"Get Patient Allergy Intolerance",6159,6159,-,0,0.55,0,1,2,5,25,428,2,8
2025-12-07T04:42:43.041151542,"Get Patient Allergy Intolerance Redirect 1",6159,6159,-,0,0.55,1,2,4,9,32,76,3,3
2025-12-07T04:42:43.041151542,"Get All Providers",14729,14729,-,0,1.31,0,1,2,5,14,42,1,2
2025-12-07T04:42:43.041151542,"Get All Providers Redirect 1",14729,14729,-,0,1.31,1,2,4,9,22,61,3,3
2025-12-07T04:42:43.041151542,"Get Clinical Form by UUID",2070,2070,-,0,0.18,0,1,2,5,23,41,2,2
2025-12-07T04:42:43.041151542,"Get all active Lab orders",17694,17694,-,0,1.57,0,1,2,5,31,1760,2,14
2025-12-07T04:42:43.041151542,"Get Clinical Form by UUID Redirect 1",2070,-,2070,100,0.18,1,2,4,9,24,33,3,3
2025-12-07T04:42:43.041151542,"Get all active Lab orders Redirect 1",17694,17694,-,0,1.57,1,2,4,9,21,76,3,3
2025-12-07T04:42:43.041151542,"Get Lab Orders by full filler status",53082,53082,-,0,4.7,0,1,2,4,9,61,1,2
2025-12-07T04:42:43.041151542,"Get Lab Orders by full filler status Redirect 1",53082,53082,-,0,4.7,1,2,3,9,26,118,3,3
2025-12-07T04:42:43.041151542,"Get Encounter Roles",2070,2070,-,0,0.18,0,1,2,5,14,39,2,2
2025-12-07T04:42:43.041151542,"Get Encounter Roles Redirect 1",2070,2070,-,0,0.18,1,3,5,10,23,61,4,4
2025-12-07T04:42:43.041151542,"Get Latest FHIR Encounter",2070,2070,-,0,0.18,0,1,2,5,11,13,2,2
2025-12-07T04:42:43.041151542,"Get Latest FHIR Encounter Redirect 1",2070,-,2070,100,0.18,1,3,5,10,15,49,4,3
2025-12-07T04:42:43.041151542,"Save an Allergy",5948,5948,-,0,0.53,0,1,2,7,35,975,2,13
2025-12-07T04:42:43.041151542,"Save an Allergy Redirect 1",5948,5948,-,0,0.53,1,2,4,9,22,50,3,3
2025-12-07T04:42:43.041151542,"Get patient identification photo",23800,23800,-,0,2.11,0,1,2,5,13,52,2,2
2025-12-07T04:42:43.041151542,"Get patient identification photo Redirect 1",23800,23800,-,0,2.11,1,2,4,9,25,60,3,3
2025-12-07T04:42:43.041151542,"Get Person Attributes",4796,4796,-,0,0.43,0,1,2,5,11,34,2,2
2025-12-07T04:42:43.041151542,"Get Person Attributes Redirect 1",4796,4796,-,0,0.43,1,2,4,9,18,64,3,3
2025-12-07T04:42:43.041151542,"Get Patient Identifiers",4796,4796,-,0,0.43,0,1,2,5,21,56,1,2
2025-12-07T04:42:43.041151542,"Get Patient Identifiers Redirect 1",4796,4796,-,0,0.43,1,2,4,8,18,66,3,3
2025-12-07T04:42:43.041151542,"Get Relationships of Person",4796,4796,-,0,0.43,0,1,2,4,11,36,1,2
2025-12-07T04:42:43.041151542,"Get Relationships of Person Redirect 1",4796,4796,-,0,0.43,1,2,4,9,15,50,3,3
2025-12-07T04:42:43.041151542,"Create a patient list",5143,5143,-,0,0.46,0,1,2,6,42,1691,2,24
2025-12-07T04:42:43.041151542,"Create a patient list Redirect 1",5143,-,5143,100,0.46,1,2,4,10,44,248,3,5
2025-12-07T04:42:43.041151542,"Submit visit queue entry",4275,4275,-,0,0.38,0,1,2,5,16,24,2,2
2025-12-07T04:42:43.041151542,"Submit visit queue entry Redirect 1",4275,-,4275,100,0.38,1,2,4,9,21,52,3,3
2025-12-07T04:42:43.041151542,"Get Order Entry Config",6159,6159,-,0,0.55,0,1,2,6,11,59,2,2
2025-12-07T04:42:43.041151542,"Get Order Entry Config Redirect 1",6159,6159,-,0,0.55,1,3,4,10,19,52,4,3
2025-12-07T04:42:43.041151542,"Get ValueSet by UUID",18477,18477,-,0,1.64,0,1,2,6,40,49,2,2
2025-12-07T04:42:43.041151542,"Get ValueSet by UUID Redirect 1",18477,18477,-,0,1.64,1,2,4,10,28,182,4,4
2025-12-07T04:42:43.041151542,"Get Medication by UUID",6159,6159,-,0,0.55,0,1,2,5,23,65,2,2
2025-12-07T04:42:43.041151542,"Get Medication by UUID Redirect 1",6159,6159,-,0,0.55,1,2,4,10,23,60,3,3
2025-12-07T04:42:43.041151542,"Search Medication by Code",6159,6159,-,0,0.55,0,1,2,5,33,57,1,2
2025-12-07T04:42:43.041151542,"Search Medication by Code Redirect 1",6159,6159,-,0,0.55,1,2,4,10,39,56,3,3
2025-12-07T04:42:43.041151542,"Get Locations Search Set",4294,4294,-,0,0.38,0,1,2,5,8,34,1,2
2025-12-07T04:42:43.041151542,"Get Locations Search Set Redirect 1",4294,4294,-,0,0.38,1,2,4,8,36,63,3,3
2025-12-07T04:42:43.041151542,"Change the session location",4294,4294,-,0,0.38,0,1,1,4,8,48,1,2
2025-12-07T04:42:43.041151542,"Change the session location Redirect 1",4294,4294,-,0,0.38,1,2,3,10,36,48,3,3
2025-12-07T04:42:43.041151542,"Get service concept set",4275,4275,-,0,0.38,0,1,2,7,29,348,2,6
